ownertype,borough,schooldist,zipcode,address,xcoord,ycoord,buildingclassatpresent,saleprice,saledate
 ,SI,31,10314,34 KEATING PLACE,941403,155479,A0,0,2017-12-28
 ,SI,31,10314,210 TRAVIS AVENUE,942213,153007,A5,545000,2018-01-31
 ,SI,31,10314,266 TRAVIS AVENUE,942098,153083,A5,570000,2018-03-27
 ,SI,31,10314,86 BOGOTA STREET,943092,152800,A5,10,2017-06-14
 ,SI,31,10314,281 TRAVIS AVENUE,942067,153334,A5,635000,2018-05-10
P,SI,31,10314,70 SHILOH STREET,939176,154427,A1,0,2017-09-28
 ,SI,31,10314,58 BOWDOIN STREET,940583,153165,B2,795000,2017-06-12
 ,SI,31,10314,23 MULBERRY CIRCLE,937977,157377,B2,0,2018-01-03
P,SI,31,10314,27 RACAL COURT,938606,152964,C0,0,2018-02-26
 ,SI,31,10306,217 CHESTERTON AVENUE,948872,142791,A2,0,2017-07-26
 ,SI,31,10303,106 ARLINGTON PLACE,937845,170922,A5,339000,2017-10-31
 ,SI,31,10302,39 CLINTON PLACE,946316,169520,A1,415000,2017-10-02
 ,SI,31,10302,73 NEW STREET,947780,171036,A1,225000,2017-10-11
 ,SI,31,10302,12 RILEY PLACE,945205,168435,A1,303913,2018-04-27
 ,SI,31,10302,82 JEWETT AVENUE,948388,170731,B2,635000,2017-10-03
 ,SI,31,10302,30 MITCHEL LANE,947870,168911,B9,0,2018-03-09
 ,SI,31,10302,106 MAPLE AVENUE,946713,171554,B2,400000,2018-03-15
 ,SI,31,10309,40 WOODVALE LOOP,927161,127095,B2,0,2018-02-14
 ,SI,31,10306,326 ARDSLEY STREET,944942,147209,A1,649000,2017-08-28
 ,SI,31,10306,500 ST GEORGE ROAD,944165,148411,A1,0,2017-07-25
 ,SI,31,10305,231 HYLAN BOULEVARD,964790,162388,A1,700000,2017-06-08
 ,SI,31,10305,457 HOME AVENUE,966136,160898,A2,230000,2017-08-01
 ,SI,31,10305,114 LYNHURST AVENUE,964385,164024,A5,465000,2018-03-09
 ,SI,31,10305,129 MARYLAND AVENUE,965793,162685,A3,672045,2017-11-07
 ,SI,31,10309,912 ROSSVILLE AVENUE,925575,139326,A5,360000,2017-08-30
 ,SI,31,10309,151 MC BAINE AVENUE,925426,137364,A1,860000,2018-01-25
 ,SI,31,10309,40 REDWOOD LOOP,924442,138731,A5,0,2017-10-03
 ,SI,31,10309,238 MC BAINE AVENUE,924651,137085,B2,990000,2018-04-27
 ,SI,31,10309,567 WINANT AVENUE,923760,139747,B2,0,2017-11-22
 ,SI,31,10309,446 ENGLEWOOD AVENUE,922975,133011,B2,790000,2018-02-21
 ,SI,31,10309,104 MEADE LOOP,920541,129626,A3,900000,2017-07-14
P,SI,31,10305,183 FR CAPODANNO BLVD,966272,155073,A5,0,2017-10-13
 ,SI,31,10305,61 NORWAY AVENUE,961903,156791,A9,439000,2017-07-12
 ,SI,31,10305,37 CRESTWATER COURT,965212,154317,A5,0,2017-10-03
 ,SI,31,10305,82 MC LAUGHLIN STREET,963957,154036,A2,450000,2017-12-19
 ,SI,31,10305,12 XENIA STREET,960874,154876,A1,526000,2017-07-25
 ,SI,31,10305,61 NORWAY AVENUE,961903,156791,A9,439000,2017-07-12
 ,SI,31,10305,47 LINWOOD AVENUE,964021,156600,A1,530000,2017-12-28
 ,SI,31,10305,113 HICKORY AVENUE,964033,155975,A2,490000,2018-05-01
 ,SI,31,10305,308 MAJOR AVENUE,964054,156881,A2,0,2017-06-28
 ,SI,31,10305,65 ALEX CIRCLE,966020,155410,A5,478000,2017-11-17
 ,SI,31,10305,379 QUINTARD STREET,962332,154093,B1,620000,2017-12-20
 ,SI,31,10305,100 PIAVE AVENUE,964818,155591,B3,850000,2017-10-30
 ,SI,31,10304,115 OSGOOD AVENUE,961595,164734,A1,184000,2018-02-07
 ,SI,31,10304,88 BEACH STREET,962283,168203,A5,410000,2017-10-18
 ,SI,31,10304,31 NORWOOD AVENUE,963905,165697,C2,970000,2017-08-31
 ,SI,31,10301,109 LOGAN AVENUE,955304,162531,B2,625000,2017-08-31
 ,SI,31,10307,217 FINLAY STREET,915234,122392,A3,1190000,2017-06-29
 ,SI,31,10307,146 SPRAGUE AVENUE,917676,124358,A1,865000,2017-06-30
 ,SI,31,10307,25 SUNSET LANE,917832,123332,A5,355000,2017-11-22
 ,SI,31,10307,7584 AMBOY ROAD,915213,124613,A1,522500,2017-11-21
 ,SI,31,10307,217 FINLAY STREET,915234,122392,A3,11900000,2017-06-29
 ,SI,31,10307,15 DINTREE LANE,920364,123248,A1,954609,2018-01-24
 ,SI,31,10307,46 GIRARD STREET,915124,126751,A5,450000,2018-02-23
 ,SI,31,10307,129 FINLAY STREET,915012,123248,A3,1140000,2018-04-03
 ,SI,31,10307,25 SPRAGUE COURT,918653,122665,A3,1525000,2017-11-14
 ,SI,31,10307,131 YETMAN AVENUE,915799,126313,B2,0,2017-08-29
 ,SI,31,10307,131 YETMAN AVENUE,915799,126313,B2,0,2017-10-20
 ,SI,31,10307,39 DELL COURT,919592,124658,B2,740000,2017-12-14
 ,SI,31,10307,188 BRIGHTON STREET,916367,123554,B2,860000,2017-10-11
 ,SI,31,10314,35 PEARSON STREET,932220,154381,A5,417000,2017-08-29
 ,SI,31,10314,246 MELVIN AVENUE,932095,154045,A1,639900,2018-03-08
 ,SI,31,10314,4113 VICTORY BOULEVARD,931178,154915,B3,0,2018-02-12
 ,SI,31,10310,15 SENECA STREET,952426,169599,A1,460000,2018-02-23
 ,SI,31,10302,8 WYGANT PLACE,948636,171223,A1,295000,2018-02-26
 ,SI,31,10310,451 CLOVE ROAD,950073,168627,A5,10,2017-06-08
 ,SI,31,10310,391 DAVIS AVENUE,954139,170331,A1,600000,2017-10-06
 ,SI,31,10310,451 CLOVE ROAD,950073,168627,A5,191000,2017-12-11
 ,SI,31,10310,463 NORTH BURGHER AVENUE,952829,168744,A1,0,2018-04-27
 ,SI,31,10310,451 CLOVE ROAD,950073,168627,A5,168324,2017-12-07
 ,SI,31,10310,15 DE GROOT PLACE,949864,170883,A2,402000,2017-08-25
 ,SI,31,10302,389 JEWETT AVENUE,947972,167827,A5,246750,2017-09-15
 ,SI,31,10302,389 JEWETT AVENUE,947972,167827,A5,504237,2017-06-19
 ,SI,31,10310,451 CLOVE ROAD,950073,168627,A5,25000,2017-12-07
 ,SI,31,10310,8 ROKEBY PLACE,955109,171747,B3,585000,2017-10-30
 ,SI,31,10310,63 ELM STREET,952562,172629,B2,530000,2018-03-22
 ,SI,31,10310,394 BARD AVENUE,954609,170350,C0,785000,2017-07-21
 ,SI,31,10314,111 WYONA AVENUE,942443,161803,A5,0,2017-11-09
 ,SI,31,10314,32 KELL AVENUE,946660,162555,A5,560000,2017-08-16
 ,SI,31,10314,23 HAWTHORNE AVENUE,943463,163713,A2,0,2017-11-10
 ,SI,31,10314,96 WADE STREET,944988,163582,A9,0,2018-02-09
 ,SI,31,10302,54 ELDRIDGE AVENUE,946792,166467,A1,479000,2017-11-02
 ,SI,31,10314,56 MARKHAM PLACE,947283,163538,B3,199468,2017-06-19
 ,SI,31,10314,36 DEWHURST STREET,945749,157857,B2,0,2017-11-06
 ,SI,31,10314,36 OAKVILLE STREET,947489,157420,B9,570000,2018-01-23
 ,SI,31,10314,691 WESTWOOD AVENUE,946993,160063,B2,0,2017-11-01
 ,SI,31,10314,980 WESTWOOD AVENUE,944127,159879,B2,820000,2017-06-15
 ,SI,31,10309,12 HERRICK AVENUE,923636,132618,A1,412000,2017-08-02
 ,SI,31,10309,141 PEMBROOK LOOP,922977,134452,A5,415000,2017-08-30
 ,SI,31,10309,68 SALAMANDER COURT,922159,135644,A5,599000,2018-02-20
P,MN,1,10009,141 AVENUE D,991005,203306,D5,0,2017-06-20
P,MN,1,10009,527 EAST 12 STREET,989824,204774,C6,750000,2018-01-10
P,MN,1,10009,224 EAST 7 STREET,989955,203080,C6,990000,2018-05-22
 ,MN,2,10011,342 WEST 21 STREET,983804,210589,C6,7492500,2017-11-29
P,MN,2,10001,408 WEST 25 STREET,983938,211734,C6,255000,2017-11-20
 ,MN,2,10001,254 WEST 25 STREET,985174,211045,D4,690000,2017-09-28
 ,MN,2,10001,254 WEST 25 STREET,985174,211045,D4,998000,2017-12-01
 ,MN,2,10001,254 WEST 25 STREET,985174,211045,D4,970000,2017-11-28
 ,MN,2,10019,437 WEST 54 STREET,987363,218689,D1,0,2017-08-29
 ,MN,1,10009,251 EAST 10 STREET,988756,204770,C4,8000000,2018-02-16
 ,MN,1,10003,61 EAST 7 STREET,987875,204404,C1,8300000,2017-10-17
 ,MN,2,10001,46 WEST 29 STREET,987110,211155,D0,2650000,2018-02-08
 ,MN,2,10001,46 WEST 29 STREET,987110,211155,D0,2675000,2017-11-30
 ,MN,2,10010,208 5 AVENUE,987362,210074,D0,2375000,2017-07-25
 ,MN,2,10003,718 BROADWAY,986097,204855,D0,1800000,2018-04-30
 ,MN,2,10011,30 WEST 13 STREET,985359,207341,D4,2660000,2017-12-11
 ,MN,2,10014,83 LEROY STREET,982581,205370,A4,12900000,2018-02-14
 ,MN,2,10014,83 LEROY STREET,982581,205370,A4,0,2017-10-20
 ,MN,2,10014,20 JANE STREET,983404,208139,C6,520000,2018-01-26
P,MN,2,10014,82 HORATIO STREET,982206,208359,C6,535000,2017-09-07
 ,MN,2,10014,20 JANE STREET,983404,208139,C6,475000,2017-11-20
P,MN,5,10027,346 WEST 123 STREET,996928,234199,A9,1785000,2018-02-23
P,MN,5,10027,8 WEST 123 STREET,999331,232869,C0,0,2017-12-12
P,MN,5,10027,1 ST NICHOLAS TERRACE,997429,235318,C1,0,2017-10-12
 ,MN,5,10027,166 WEST 123 STREET,998402,233384,C3,2375000,2017-12-11
P,MN,3,10026,1885 ADAM C POWELL BLVD,997295,231507,D4,555816,2017-10-17
P,MN,3,10026,1885 ADAM C POWELL BLVD,997295,231507,D4,302481,2017-08-29
P,MN,3,10026,1885 ADAM C POWELL BLVD,997295,231507,D4,235263,2017-10-11
 ,MN,4,10029,307 EAST 109 STREET,1000787,228009,C1,0,2018-02-16
P,MN,4,10035,453 EAST 117 STREET,1002795,229334,C1,0,2017-06-29
P,MN,4,10035,420 EAST 119 STREET,1002729,229770,C6,230000,2017-12-06
P,MN,4,10035,236 EAST 118 STREET,1001509,230166,C6,0,2018-04-26
P,MN,6,10031,522 WEST 152 STREET,999277,241656,C6,239000,2018-02-28
P,MN,6,10031,514 WEST 148 STREET,998842,240710,C6,34033,2018-01-08
P,MN,6,10031,523 WEST 135 STREET,997055,237971,C1,7200000,2018-04-05
P,MN,6,10031,515 WEST 135 STREET,997195,237893,C6,330000,2017-09-28
P,MN,6,10034,95 PARK TERRACE EAST,1007549,256732,D4,440000,2018-01-31
P,MN,6,10034,95 PARK TERRACE EAST,1007549,256732,D4,410000,2017-06-02
 ,MN,6,10034,416 WEST 206 STREET,1006718,253804,D4,295000,2018-02-22
P,MN,6,10034,95 PARK TERRACE EAST,1007549,256732,D4,375000,2017-08-25
 ,MN,6,10034,416 WEST 206 STREET,1006718,253804,D4,175000,2017-06-15
P,MN,6,10034,95 PARK TERRACE EAST,1007549,256732,D4,486000,2018-03-23
P,MN,6,10034,95 PARK TERRACE EAST,1007549,256732,D4,265000,2018-05-23
P,MN,2,10001,430 WEST 34 STREET,984895,213856,D4,542000,2018-01-31
P,MN,2,10001,430 WEST 34 STREET,984895,213856,D4,436000,2017-08-23
P,MN,2,10001,430 WEST 34 STREET,984895,213856,D4,645000,2017-06-23
P,MN,2,10001,430 WEST 34 STREET,984895,213856,D4,469000,2018-04-03
P,MN,2,10001,430 WEST 34 STREET,984895,213856,D4,425000,2017-10-11
P,MN,2,10001,430 WEST 34 STREET,984895,213856,D4,725000,2018-01-05
 ,MN,2,10022,319 EAST 51 STREET,993364,214471,A4,9950000,2017-10-18
 ,MN,2,10022,25 SUTTON PLACE,995385,215464,D4,675000,2018-03-12
 ,MN,2,10017,325 EAST 41 STREET,992099,212149,D4,559000,2017-08-08
 ,MN,2,10017,321 EAST 45 STREET,992694,213053,D4,405000,2017-09-28
 ,MN,2,10017,325 EAST 41 STREET,992099,212149,D4,370000,2017-07-11
 ,MN,2,10017,325 EAST 41 STREET,992099,212149,D4,875000,2017-07-20
 ,MN,2,10022,414 EAST 52 STREET,994096,214183,D4,780500,2017-12-14
 ,MN,2,10022,414 EAST 52 STREET,994096,214183,D4,715000,2018-05-24
 ,MN,2,10017,325 EAST 41 STREET,992099,212149,D4,925000,2017-07-11
 ,MN,2,10022,414 EAST 52 STREET,994096,214183,D4,965000,2017-11-27
 ,MN,2,10022,935 3 AVENUE,993278,216064,D4,0,2018-01-22
 ,MN,2,10022,935 3 AVENUE,993278,216064,D4,2178000,2017-06-14
 ,MN,2,10022,935 3 AVENUE,993278,216064,D4,0,2017-06-29
 ,MN,2,10022,935 3 AVENUE,993278,216064,D4,0,2018-02-01
 ,MN,2,10022,414 EAST 52 STREET,994096,214183,D4,772500,2018-03-14
 ,MN,2,10022,414 EAST 52 STREET,994096,214183,D4,1495000,2017-11-28
 ,MN,2,10022,935 3 AVENUE,993278,216064,D4,860000,2018-04-26
 ,MN,2,10022,935 3 AVENUE,993278,216064,D4,2200000,2017-06-22
 ,MN,2,10017,325 EAST 41 STREET,992099,212149,D4,892500,2017-08-01
 ,MN,2,10017,325 EAST 41 STREET,992099,212149,D4,999800,2018-05-11
 ,MN,2,10022,25 SUTTON PLACE,995385,215464,D4,1670000,2018-03-01
 ,MN,2,10017,321 EAST 45 STREET,992694,213053,D4,372000,2017-09-11
 ,MN,2,10022,25 SUTTON PLACE,995385,215464,D4,0,2018-01-26
 ,MN,2,10022,935 3 AVENUE,993278,216064,D4,1441000,2018-02-26
 ,MN,2,10022,414 EAST 52 STREET,994096,214183,D4,1300000,2018-05-01
 ,MN,2,10022,935 3 AVENUE,993278,216064,D4,1300000,2017-06-15
 ,MN,2,10022,935 3 AVENUE,993278,216064,D4,1205000,2017-06-30
 ,MN,2,10022,935 3 AVENUE,993278,216064,D4,1100000,2018-04-05
 ,MN,2,10022,935 3 AVENUE,993278,216064,D4,1685000,2017-11-15
 ,MN,2,10022,935 3 AVENUE,993278,216064,D4,1600000,2017-06-19
P,MN,5,10027,175 CLAREMONT AVENUE,995055,235947,D4,490000,2017-08-30
 ,MN,5,10027,510 WEST 123 STREET,995717,234872,D4,600000,2018-02-23
P,MN,5,10027,175 CLAREMONT AVENUE,995055,235947,D4,0,2017-12-08
 ,MN,2,10016,131 EAST 39 STREET,990633,212361,C6,390000,2017-12-07
 ,MN,2,10012,71 SULLIVAN STREET,983203,203194,C6,640000,2017-06-13
 ,MN,2,10012,126 AVENUE OF THE AMERIC,983167,203400,A7,0,2017-07-14
P,MN,2,10013,288 WEST STREET,981257,203313,D0,2660000,2017-12-27
 ,MN,2,10012,169 MERCER STREET,984784,203637,D4,3125000,2018-02-28
 ,MN,2,10012,140 THOMPSON STREET,984046,204017,D0,0,2017-06-13
 ,MN,2,10012,140 THOMPSON STREET,984046,204017,D0,2430000,2017-07-06
 ,MN,2,10012,140 THOMPSON STREET,984046,204017,D0,1012500,2017-11-03
 ,MN,2,10012,140 THOMPSON STREET,984046,204017,D0,2275000,2017-06-02
P,MN,2,10012,45 CROSBY STREET,984687,202236,D4,2925000,2017-10-04
 ,MN,2,10012,514 BROADWAY,984637,202480,D0,1860000,2018-02-27
P,MN,2,10013,288 WEST STREET,981257,203313,D0,9000000,2018-05-17
P,MN,2,10013,288 WEST STREET,981257,203313,D0,2000000,2017-10-26
P,MN,2,10012,45 CROSBY STREET,984687,202236,D4,3975000,2018-02-27
 ,MN,2,10012,514 BROADWAY,984637,202480,D0,2000000,2018-03-14
 ,MN,2,10065,174 EAST 64 STREET,993862,217936,A4,12750000,2017-11-13
 ,MN,2,10075,223 EAST 78 STREET,996278,221026,C6,307500,2017-09-12
 ,MN,2,10075,223 EAST 78 STREET,996278,221026,C6,310000,2018-03-08
 ,MN,2,10075,308 EAST 79 STREET,996833,220838,D4,2447000,2018-03-20
 ,MN,2,10065,55 EAST 65 STREET,993285,218735,D4,1340000,2017-10-10
 ,MN,2,10021,205 EAST 69 STREET,995013,218967,D4,400000,2018-05-30
 ,MN,2,10075,308 EAST 79 STREET,996833,220838,D4,745000,2017-07-18
 ,MN,2,10021,114 EAST 72 STREET,994437,220006,D4,0,2018-03-20
 ,MN,2,10075,308 EAST 79 STREET,996833,220838,D4,685000,2017-10-04
 ,MN,2,10075,308 EAST 79 STREET,996833,220838,D4,750000,2017-07-18
 ,MN,2,10075,308 EAST 79 STREET,996833,220838,D4,0,2017-11-09
 ,MN,2,10075,308 EAST 79 STREET,996833,220838,D4,3550000,2017-10-16
 ,MN,2,10075,308 EAST 79 STREET,996833,220838,D4,720000,2017-09-06
 ,MN,2,10021,114 EAST 72 STREET,994437,220006,D4,6352000,2017-08-16
 ,MN,2,10065,895 LEXINGTON AVENUE,994141,218677,D4,4000000,2017-07-18
 ,MN,2,10065,210 EAST 63 STREET,994154,217476,D4,380000,2018-04-18
 ,MN,2,10021,720 PARK AVENUE,993916,219872,D4,19250000,2017-06-02
 ,MN,2,10021,205 EAST 69 STREET,995013,218967,D4,383000,2017-06-29
 ,MN,2,10065,55 EAST 65 STREET,993285,218735,D4,575000,2018-05-11
 ,MN,2,10065,895 LEXINGTON AVENUE,994141,218677,D4,1300000,2018-01-31
 ,MN,2,10075,308 EAST 79 STREET,996833,220838,D4,700000,2017-08-09
 ,MN,2,10021,158 EAST 72 STREET,994795,219807,D4,3750000,2018-01-10
 ,MN,2,10028,16 EAST 82 STREET,994922,222851,C5,10700000,2017-09-14
 ,MN,2,10028,212 EAST 85 STREET,997008,222602,C7,4650000,2017-10-19
 ,MN,2,10028,446 EAST 85 STREET,998601,221719,C5,0,2017-07-31
 ,MN,2,10028,218 EAST 82 STREET,996666,221884,C6,430000,2017-08-11
 ,MN,2,10128,509 EAST 88 STREET,999383,222414,C6,435000,2017-09-18
 ,MN,2,10128,158 EAST 91 STREET,997315,224274,D4,335000,2017-06-21
 ,MN,2,10028,114 EAST 84 STREET,996050,222834,D4,2200000,2018-03-06
 ,MN,2,10028,415 EAST 85 STREET,998428,221996,D4,545000,2017-08-24
 ,MN,2,10128,158 EAST 91 STREET,997315,224274,D4,395000,2017-07-24
 ,MN,2,10028,114 EAST 84 STREET,996050,222834,D4,1740000,2018-03-27
 ,MN,2,10028,114 EAST 84 STREET,996050,222834,D4,2250000,2018-05-22
 ,MN,2,10128,158 EAST 91 STREET,997315,224274,D4,320000,2018-05-10
 ,MN,2,10128,158 EAST 91 STREET,997315,224274,D4,0,2017-10-20
 ,MN,2,10128,158 EAST 91 STREET,997315,224274,D4,0,2018-04-06
 ,MN,2,10128,158 EAST 91 STREET,997315,224274,D4,485000,2017-08-29
 ,MN,2,10128,158 EAST 91 STREET,997315,224274,D4,499000,2017-08-17
 ,MN,2,10128,158 EAST 91 STREET,997315,224274,D4,485000,2017-12-14
 ,MN,2,10128,158 EAST 91 STREET,997315,224274,D4,510000,2017-07-13
 ,MN,2,10128,335 EAST 90 STREET,998640,223423,D4,800000,2017-10-16
P,MN,2,10028,534 EAST 84 STREET,999100,221141,D4,515000,2017-08-15
 ,MN,2,10028,415 EAST 85 STREET,998428,221996,D4,565000,2017-09-20
 ,MN,3,10023,138 WEST 73 STREET,989846,222896,C3,0,2017-08-29
 ,MN,3,10024,147 WEST 78 STREET,990459,224250,C5,0,2018-04-25
 ,MN,3,10023,115 CENTRAL PARK WEST,990707,222018,D4,0,2018-01-11
 ,MN,3,10023,121 CENTRAL PARK WEST,990855,222277,D4,800000,2017-06-28
 ,MN,3,10023,115 CENTRAL PARK WEST,990707,222018,D4,12240000,2017-11-29
 ,MN,3,10024,215 WEST 78 STREET,989952,224532,D4,3420000,2017-07-10
 ,MN,3,10023,121 CENTRAL PARK WEST,990855,222277,D4,5800000,2018-02-20
 ,MN,3,10023,115 CENTRAL PARK WEST,990707,222018,D4,0,2018-01-11
 ,MN,3,10023,115 CENTRAL PARK WEST,990707,222018,D4,0,2018-03-15
 ,MN,3,10023,121 CENTRAL PARK WEST,990855,222277,D4,0,2017-09-15
 ,MN,3,10023,115 CENTRAL PARK WEST,990707,222018,D4,8500000,2018-05-04
 ,MN,3,10023,121 CENTRAL PARK WEST,990855,222277,D4,9475000,2018-02-20
 ,MN,3,10023,115 CENTRAL PARK WEST,990707,222018,D4,3672000,2017-12-11
 ,MN,3,10023,115 CENTRAL PARK WEST,990707,222018,D4,9090000,2018-02-07
 ,MN,3,10023,115 CENTRAL PARK WEST,990707,222018,D4,0,2017-12-13
 ,MN,3,10023,115 CENTRAL PARK WEST,990707,222018,D4,4100000,2018-01-17
 ,MN,3,10023,115 CENTRAL PARK WEST,990707,222018,D4,0,2017-09-22
 ,MN,3,10023,115 CENTRAL PARK WEST,990707,222018,D4,5500000,2017-07-31
 ,MN,3,10024,215 WEST 78 STREET,989952,224532,D4,1300000,2017-06-07
P,MN,3,10024,310 WEST 79 STREET,989198,225071,D4,2670000,2018-01-04
P,MN,3,10024,310 WEST 79 STREET,989198,225071,D4,280000,2017-10-04
 ,MN,3,10024,118 WEST 81 STREET,991024,224707,C6,560000,2017-06-02
 ,MN,3,10024,202 WEST 85 STREET,990773,226055,C6,1395000,2017-08-21
 ,MN,3,10024,202 WEST 85 STREET,990773,226055,C6,1400000,2018-03-06
 ,MN,3,10024,202 WEST 85 STREET,990773,226055,C6,1700000,2017-07-18
 ,MN,3,10024,110 RIVERSIDE DRIVE,989611,226277,D4,0,2017-06-28
 ,MN,3,10024,522 WEST END AVENUE,990376,226474,D4,1085000,2018-05-10
 ,MN,3,10024,110 RIVERSIDE DRIVE,989611,226277,D4,1200000,2017-09-14
 ,MN,3,10024,110 RIVERSIDE DRIVE,989611,226277,D4,1595000,2018-01-23
 ,MN,3,10024,110 RIVERSIDE DRIVE,989611,226277,D4,1850000,2018-03-01
 ,MN,3,10024,145 WEST 86 STREET,991566,226135,D4,2305000,2018-05-08
 ,MN,3,10024,145 WEST 86 STREET,991566,226135,D4,400491,2017-08-28
 ,MN,3,10024,110 RIVERSIDE DRIVE,989611,226277,D4,0,2017-12-07
 ,MN,3,10024,110 RIVERSIDE DRIVE,989611,226277,D4,3450000,2018-01-11
P,MN,3,10025,31 WEST 93 STREET,993338,227255,D4,1115000,2017-07-06
 ,MN,3,10024,110 RIVERSIDE DRIVE,989611,226277,D4,4200000,2018-01-08
 ,MN,3,10024,110 RIVERSIDE DRIVE,989611,226277,D4,4150000,2017-06-16
 ,MN,3,10025,230 WEST 107 STREET,993438,231301,D1,37750000,2018-03-06
 ,MN,3,10025,308 WEST 106 STREET,992724,231353,C6,639000,2018-04-17
 ,MN,3,10025,203 WEST 98 STREET,992617,229191,D4,499000,2017-09-18
 ,MN,3,10025,203 WEST 98 STREET,992617,229191,D4,510000,2018-02-01
 ,MN,3,10025,203 WEST 98 STREET,992617,229191,D4,530000,2018-05-24
 ,MN,3,10025,760 WEST END AVENUE,991922,229277,D4,830000,2018-04-19
 ,MN,3,10025,760 WEST END AVENUE,991922,229277,D4,0,2017-09-25
 ,MN,3,10025,760 WEST END AVENUE,991922,229277,D4,0,2018-05-17
 ,MN,3,10025,760 WEST END AVENUE,991922,229277,D4,915000,2017-09-26
 ,MN,3,10025,760 WEST END AVENUE,991922,229277,D4,0,2018-02-02
 ,MN,3,10025,239 WEST 108 STREET,993531,231728,D4,850000,2017-10-30
P,MN,6,10032,503 WEST 170 STREET,1001838,245868,C6,125000,2017-08-17
P,MN,6,10032,535 WEST 156 STREET,999845,242756,C6,34033,2017-09-06
P,MN,6,10032,535 WEST 156 STREET,999845,242756,C6,34033,2017-12-21
P,MN,6,10032,535 WEST 156 STREET,999845,242756,C6,0,2017-09-06
 ,BX,10,10458,2329 WASHINGTON AVENUE,1013932,251190,A1,340000,2018-02-22
 ,BX,9,10457,1540 WASHINGTON AVENUE,1011156,244630,B1,0,2018-03-26
 ,BX,11,10466,1171 GRENADA PLACE,1027505,262997,A5,301386,2017-12-08
 ,BX,11,10466,3929 WILDER AVENUE,1028268,263418,A5,440000,2017-08-23
 ,BX,11,10466,1177 GRENADA PLACE,1027558,263010,A5,400000,2018-03-22
 ,BX,11,10469,1320 NEEDHAM AVENUE,1025234,259200,B2,720000,2017-11-22
 ,BX,11,10466,3684 PALMER AVENUE,1028977,261800,B2,370000,2018-04-18
 ,BX,11,10469,3013 KINGSLAND AVENUE,1028171,256417,B3,602500,2018-01-03
 ,BX,11,10466,3661 HARPER AVENUE,1030223,262122,B3,615000,2017-12-08
P,BX,11,10469,2963 TIEMANN AVENUE,1028548,256124,B1,642000,2017-12-27
 ,BX,11,10469,3345 MICKLE AVENUE,1027074,258524,B3,400200,2017-09-06
 ,BX,11,10469,3311 TIEMANN AVENUE,1027656,258416,C0,600000,2017-11-07
 ,BX,10,10467,3204 HULL AVENUE,1018521,257782,C0,830000,2018-03-29
 ,BX,10,10468,2705 MORRIS AVENUE,1013037,255546,C1,5750000,2018-03-27
P,BX,10,10458,2726 DECATUR AVENUE,1015273,254574,C1,5555000,2017-12-04
 ,BX,10,10458,2448 CAMBRELENG AVENUE,1016306,251066,B1,0,2017-12-27
 ,BX,10,10458,2415 LORILLARD PLACE,1014938,251509,C0,825000,2017-09-27
 ,BX,10,10458,2460 BELMONT AVENUE,1016081,251151,C1,0,2017-07-06
P,BX,10,10460,2359 SOUTHERN BOULEVARD,1016833,249945,C1,640000,2017-11-20
 ,BX,11,10469,2726 MICKLE AVENUE,1028386,254816,A2,250000,2018-04-05
 ,BX,11,10467,788 BARTHOLDI STREET,1022030,257615,A5,165000,2018-05-23
 ,BX,11,10469,2930 YATES AVENUE,1024524,255730,A5,346500,2018-01-22
 ,BX,11,10469,2929 THROOP AVENUE,1025406,255748,B1,0,2017-11-04
 ,BX,11,10469,2719 THROOP AVENUE,1025386,254882,B1,474300,2018-03-02
 ,BX,11,10469,2722 LURTING AVENUE,1023946,254901,B3,610043,2017-08-21
 ,BX,11,10469,3410 BRONXWOOD AVENUE,1022826,258026,B1,356000,2017-06-23
 ,BX,11,10467,3248 OLINVILLE AVENUE,1020781,257282,B3,417000,2017-08-03
 ,BX,11,10467,2723 WALLACE AVENUE,1021666,254957,B1,640000,2018-05-24
 ,BX,11,10469,1036 BURKE AVENUE,1023527,256642,B1,225000,2017-06-29
 ,BX,11,10467,837 ADEE AVENUE,1022443,256220,B2,150000,2017-12-04
 ,BX,11,10469,1036 BURKE AVENUE,1023527,256642,B1,375000,2017-06-29
 ,BX,11,10469,2705 LACONIA AVENUE,1024043,254753,B1,525000,2017-07-14
 ,BX,11,10469,1036 BURKE AVENUE,1023527,256642,B1,710000,2017-11-02
 ,BX,11,10467,812 SOUTH OAK DRIVE,1022245,256946,C0,0,2017-06-20
 ,BX,11,10467,2726 WALLACE AVENUE,1021826,254955,C0,475000,2017-06-15
 ,BX,11,10469,3031 YOUNG AVENUE,1026220,256380,C0,545000,2018-02-23
P,BX,11,10467,3215 OLINVILLE AVENUE,1020598,256984,D4,72000,2017-12-21
 ,BX,8,10473,2231 VIRGIL PLACE,1026472,239123,A1,0,2017-09-11
 ,BX,8,10472,2212 CHATTERTON AVENUE,1025882,241046,C0,300000,2018-01-26
 ,BX,8,10472,2137 BRUCKNER BOULEVARD,1025329,240837,C3,0,2018-03-04
 ,BX,8,10472,2137 BRUCKNER BOULEVARD,1025329,240837,C3,700000,2018-01-30
 ,BX,11,10475,3309 DE LAVALL AVENUE,1031999,260229,A2,330000,2017-12-01
 ,BX,8,10465,1113 ELLSWORTH AVENUE,1033318,243522,A5,539000,2017-09-08
